provider,acronym,name,submission_id,catalog_status,catalog_error,catalog_fetched_at,bp_viewing_restriction,bp_summary_only,bp_flat,bp_is_view,bp_view_of,bp_categories,bp_groups,bp_ontology_type,bp_language,bp_version,bp_released,bp_creation_date,bp_modification_date,bp_submission_status,bp_status,bp_description,bp_homepage,bp_documentation,bp_publication,bp_ontology_uri,bp_natural_language,bp_master_file_name,bp_pull_location,bp_contact_names,bp_classes,bp_individuals,bp_properties,bp_max_depth,bp_max_child_count,bp_average_child_count,bp_classes_with_one_child,bp_classes_with_more_than_25_children,bp_classes_with_no_definition,bp_url,download_status,download_variant,download_http_status,download_url,download_raw_path,download_eval_path,download_bytes,eval_bytes,download_sha256,download_content_type,download_server_filename,download_sniffed_format,download_archive_type,download_archive_members,download_attempts,download_started_at,download_finished_at,download_seconds,download_error,download_attempts_log,download_run_id,eval_status,eval_attempts,eval_started_at,eval_finished_at,eval_seconds,eval_error_type,eval_error,eval_traceback,eval_stage_at_failure,describe_score,define_score,connection_score,flat_score,core_average,eval_result_path,eval_entities_path,eval_parent_peak_rss_mb,eval_timeout_min,eval_run_id,ontology_iri,version_iri,sniffed_format,parse_format,parse_attempts,triple_count,subjects,distinct_predicates,classes,named_classes,individuals,entities,annotation_properties,object_properties_declared,datatype_properties_declared,owl_classes_typed,rdfs_classes_typed,skos_concepts,owl_restrictions,subclassof_triples,equivalentclass_triples,deprecated_entities,owl_imports_count,core_average_2dp,weakest_metric,suggestions,summary_banner,describe_described,describe_share,define_defined,define_share,define_cosine_mean,define_cosine_std,define_match_mean,define_adequacy_mean,define_definitions_truncated,define_device,define_gpu_oom_fallback,connection_coverage,connection_diversity,connection_richness,connection_connected,connection_object_properties,connection_links_triples,connection_links_restrictions,flat_max_depth,flat_avg_branching,flat_depth_score,flat_breadth_score,flat_parents,flat_edges,flat_cycle_back_edges,time_sniff,time_parse,time_identity,time_index,time_stats,time_describe,time_define,time_connection,time_flat,time_entities_table,time_total,define_seconds_encode_labels,define_seconds_encode_definitions,entity_rows_written,wiseowl_source_version,core4_version,gpu_peak_allocated_mb,gpu_peak_reserved_mb,rss_mb_now,process_lifetime_peak_mb,bert_name,mixed_precision,encoder_device,encoder_batch_size,torch_version,transformers_version,rdflib_version,time_write_outputs,wall_seconds,parent_peak_rss_mb,web_status
bioportal,ABA-AMB,Allen Brain Atlas (ABA) Adult Mouse Brain Ontology,1,ok,,2026-09-23T02:20:53+00:00,public,False,False,False,,Mouse_Anatomy,,ONTOLOGY,OWL,1,2009-06-12T00:00:00.000-07:00,2009-08-08T17:18:35.000-07:00,,RDF_LABELS;ANNOTATOR;OBSOLETE;METRICS;RDF;UPLOADED;INDEXED_PROPERTIES;INDEXED,production,Allen Brain Atlas P56 Mouse Ontology,http://www.brain-map.org,http://mouse.brain-map.org/atlas/index.html,"[""http://www.wiley.com/WileyCDA/WileyTitle/productCd-0470054085.html""]",,en,,,Allen Institute for Brain Science,913.0,0.0,2.0,9.0,28.0,4.0,6.0,1.0,911.0,https://bioportal.bioontology.org/ontologies/ABA-AMB,ok,rdf:submission,200.0,https://data.bioontology.org/ontologies/ABA-AMB/submissions/1/download,C:\owl4_run\downloads\ABA-AMB\1\ABA-AMB_1_rdf.xrdf,C:\owl4_run\downloads\ABA-AMB\1\ABA-AMB_1_rdf.xrdf,817786.0,817786.0,a63db5252dd5d30b3b7556b54b9c70ef52f5ab99ab0a3c3a0c805565e92679e2,application/octet-stream,owlapi.xrdf,xml,,,1.0,2026-09-23T04:10:19+00:00,2026-09-23T04:10:19+00:00,0.388,,"[{""variant"": ""rdf:submission"", ""url"": ""https://data.bioontology.org/ontologies/ABA-AMB/submissions/1/download"", ""params"": {""download_format"": ""rdf""}, ""status"": 200, ""error"": null, ""bytes"": 817786, ""sniffed"": ""xml""}]",20260922-212036-f0644b,done,1.0,2026-09-23T06:08:09+00:00,2026-09-23T06:08:09+00:00,0.553,,,,,9.99,0.01,0.0,10.0,5.0,C:\owl4_run\results\ABA-AMB\1\result.json,C:\owl4_run\results\ABA-AMB\1\entities.csv.gz,0.0,120.0,20260922-212036-f0644b,http://mouse.brain-map.org/atlas/index.html,filehash:a63db5252dd5d30b3b7556b54b9c70ef,xml,xml,1.0,7095.0,917.0,10.0,914.0,913.0,0.0,914.0,1.0,2.0,0.0,913.0,0.0,0.0,0.0,913.0,0.0,0.0,0.0,5.0,Connection,Define Score is low (0.01/10) because the annotations lack semantic meaning.; Connection Score is low (0.00/10) because the entities have loose connections.,This ontology has mixed quality (average 5.00/10). The weakest dimension is Connection (0.00/10).,913.0,0.9989059080962801,1.0,0.0010940919037199124,0.7634629607200623,0.0,0.5,0.9333333333333333,0.0,cuda,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,4.601010101010101,10.0,10.0,198.0,911.0,0.0,0.0,0.245,0.001,0.018,0.001,0.002,0.016,0.001,0.003,0.003,0.426,0.007,0.007,914.0,0.10.0,core4-1.0,451.6,504.0,1671.5,1673.3,bert-base-uncased,False,cuda,128.0,2.12.0.dev20260330+cu128,5.4.0,7.6.0,0.013,0.553,0.0,scored
bioportal,ABD,Anthology of Biosurveillance Diseases,4,ok,,2026-09-23T02:20:54+00:00,public,False,,False,,All_Organisms;Health;Human;Plant,,ONTOLOGY,OWL,,2016-09-13T00:00:00.000+00:00,2016-09-13T18:00:04.000-07:00,,RDF_LABELS;ANNOTATOR;OBSOLETE;METRICS;RDF;UPLOADED;ERROR_DIFF;INDEXED_PROPERTIES;INDEXED,retired,"Our disease ontology provides information on infectious diseases, disease synonyms, transmission pathways, disease agents, affected populations and disease properties. Diseases have been grouped into syndromic disease categories, such that programmers can look through relevant categories, as well as at specific diseases. Organisms, linked to both agents and populations, are structured hierarchically, to provide multiple levels of organism resolution. In addition, both disease transmission and relevant disease properties are available to search. Disease properties include tags like 'notifiable diseases' and 'economic importance' to flag particular disease characteristics that may be of interest, but are not captured elsewhere.",http://brd.bsvgateway.org/disease,http://brd.bsvgateway.org/api,"[""http://brd.bsvgateway.org/reference""]",,,,,Ashlynn Daughton,1445.0,0.0,3.0,3.0,758.0,4.0,392.0,7.0,1443.0,https://bioportal.bioontology.org/ontologies/ABD,ok,rdf:submission,200.0,https://data.bioontology.org/ontologies/ABD/submissions/4/download,C:\owl4_run\downloads\ABD\4\ABD_4_rdf.xrdf,C:\owl4_run\downloads\ABD\4\ABD_4_rdf.xrdf,888412.0,888412.0,25c157c4fdfa682d80181abf7556bea2a4c177a8bfcdccb3551cd59a9e1b92a7,application/octet-stream,owlapi.xrdf,xml,,,1.0,2026-09-23T04:10:56+00:00,2026-09-23T04:10:57+00:00,0.391,,"[{""variant"": ""rdf:submission"", ""url"": ""https://data.bioontology.org/ontologies/ABD/submissions/4/download"", ""params"": {""download_format"": ""rdf""}, ""status"": 200, ""error"": null, ""bytes"": 888412, ""sniffed"": ""xml""}]",20260922-212036-f0644b,done,1.0,2026-09-23T06:08:21+00:00,2026-09-23T06:08:21+00:00,0.632,,,,,9.99,0.01,1.62,9.0,5.155,C:\owl4_run\results\ABD\4\result.json,C:\owl4_run\results\ABD\4\entities.csv.gz,0.0,120.0,20260922-212036-f0644b,file:///srv/ncbo/repository/ABD/4/disease.owlrdf.xml,filehash:25c157c4fdfa682d80181abf7556bea2,xml,xml,1.0,10419.0,3068.0,6.0,1446.0,1445.0,0.0,1446.0,1.0,3.0,0.0,1445.0,0.0,0.0,1010.0,3988.0,0.0,0.0,0.0,5.16,Define,Define Score is low (0.01/10) because the annotations lack semantic meaning.; Connection Score is low (1.62/10) because the entities have loose connections.,This ontology has mixed quality (average 5.16/10). The weakest dimension is Define (0.01/10).,1445.0,0.9993084370677732,2.0,0.0013831258644536654,0.6883776187896729,0.1383579969406128,0.5,0.64,0.0,cuda,,0.18810511756569848,0.09308437067773159,0.12041144508600696,272.0,3.0,0.0,1010.0,4.0,3.367816091954023,8.0,10.0,783.0,2637.0,0.0,0.0,0.29,0.001,0.028,0.001,0.003,0.019,0.005,0.01,0.005,0.503,0.007,0.008,1446.0,0.10.0,core4-1.0,451.4,504.0,1673.5,1674.9,bert-base-uncased,False,cuda,128.0,2.12.0.dev20260330+cu128,5.4.0,7.6.0,0.016,0.632,0.0,scored
bioportal,ACESO,Adverse Childhood Experiences Ontology,2,ok,,2026-09-23T02:20:54+00:00,public,False,,False,,,,ONTOLOGY,OWL,Light,2018-12-21T00:00:00.000+00:00,2019-01-25T12:16:23.000-08:00,,RDF_LABELS;ANNOTATOR;DIFF;OBSOLETE;METRICS;RDF;UPLOADED;INDEXED_PROPERTIES;INDEXED,alpha,An ontology to help describe data about Adverse Childhood Experiences.,,,[],,,,,Arash Shaban-Nejad;Jon Brenas,296.0,0.0,93.0,10.0,29.0,2.0,81.0,1.0,296.0,https://bioportal.bioontology.org/ontologies/ACESO,ok,rdf:submission,200.0,https://data.bioontology.org/ontologies/ACESO/submissions/2/download,C:\owl4_run\downloads\ACESO\2\ACESO_2_rdf.xrdf,C:\owl4_run\downloads\ACESO\2\ACESO_2_rdf.xrdf,188270.0,188270.0,633b3c3f2a3f3641dedcaa43020be9f454220227d46adb5d6055795df7e4e3f9,application/octet-stream,owlapi.xrdf,xml,,,1.0,2026-09-23T04:08:22+00:00,2026-09-23T04:08:22+00:00,0.191,,"[{""variant"": ""rdf:submission"", ""url"": ""https://data.bioontology.org/ontologies/ACESO/submissions/2/download"", ""params"": {""download_format"": ""rdf""}, ""status"": 200, ""error"": null, ""bytes"": 188270, ""sniffed"": ""xml""}]",20260922-212036-f0644b,done,1.0,2026-09-23T06:05:38+00:00,2026-09-23T06:05:39+00:00,0.3,,,,,9.83,0.0,0.66,9.0,4.8725000000000005,C:\owl4_run\results\ACESO\2\result.json,C:\owl4_run\results\ACESO\2\entities.csv.gz,0.0,120.0,20260922-212036-f0644b,http://www.semanticweb.org/cbmi/ontologies/2018/10/aceso,filehash:633b3c3f2a3f3641dedcaa43020be9f4,xml,xml,1.0,1670.0,625.0,12.0,297.0,296.0,0.0,297.0,1.0,93.0,0.0,347.0,0.0,0.0,76.0,391.0,49.0,0.0,0.0,4.87,Define,Define Score is low (0.00/10) because the annotations lack semantic meaning.; Connection Score is low (0.66/10) because the entities have loose connections.,"This ontology scores low overall (average 4.87/10). Several dimensions need work, starting with Define (0.00/10).",292.0,0.9831649831649831,0.0,,,,,,,,,0.08417508417508418,0.01683501683501684,0.036013027610758856,25.0,95.0,56.0,0.0,17.0,2.45625,10.0,8.1875,160.0,393.0,0.0,0.0,0.051,0.001,0.004,0.0,0.001,0.0,0.001,0.002,0.001,0.188,,,297.0,0.10.0,core4-1.0,450.7,504.0,1638.7,1640.3,bert-base-uncased,False,cuda,128.0,2.12.0.dev20260330+cu128,5.4.0,7.6.0,0.006,0.3,0.0,scored
bioportal,ACGT-MO,Cancer Research and Management ACGT Master Ontology,2,ok,,2026-09-23T02:20:55+00:00,public,False,False,False,,Health,,ONTOLOGY,OWL,1.1,2010-01-03T00:00:00.000-08:00,2010-03-17T03:04:50.000-07:00,,RDF_LABELS;ANNOTATOR;DIFF;OBSOLETE;METRICS;RDF;UPLOADED;INDEXED_PROPERTIES;INDEXED,,The intention of the ACGT Master Ontology (MO) is to represent the domain of cancer research and management in a computationally tractable manner.,http://www.ifomis.org/acgt,http://www.ifomis.org/acgt,"[""http://www.ifomis.org/acgt""]",,,,,Mathias Brochhausen,1770.0,61.0,260.0,14.0,66.0,3.0,150.0,7.0,1434.0,https://bioportal.bioontology.org/ontologies/ACGT-MO,ok,rdf:submission,200.0,https://data.bioontology.org/ontologies/ACGT-MO/submissions/2/download,C:\owl4_run\downloads\ACGT-MO\2\ACGT-MO_2_rdf.xrdf,C:\owl4_run\downloads\ACGT-MO\2\ACGT-MO_2_rdf.xrdf,1417003.0,1417003.0,8d9f24f0d6790aac2f6c765a98a974a19dd185bb94936e7d859231e2f57b8f09,application/octet-stream,owlapi.xrdf,xml,,,1.0,2026-09-23T04:11:42+00:00,2026-09-23T04:11:43+00:00,0.563,,"[{""variant"": ""rdf:submission"", ""url"": ""https://data.bioontology.org/ontologies/ACGT-MO/submissions/2/download"", ""params"": {""download_format"": ""rdf""}, ""status"": 200, ""error"": null, ""bytes"": 1417003, ""sniffed"": ""xml""}]",20260922-212036-f0644b,done,1.0,2026-09-23T06:09:20+00:00,2026-09-23T06:09:21+00:00,1.109,,,,,9.79,1.24,2.73,10.0,5.9399999999999995,C:\owl4_run\results\ACGT-MO\2\result.json,C:\owl4_run\results\ACGT-MO\2\entities.csv.gz,1679.5,120.0,20260922-212036-f0644b,http://www.ifomis.org/acgt/1.0,filehash:8d9f24f0d6790aac2f6c765a98a974a1,xml,xml,1.0,13381.0,3296.0,50.0,1770.0,1769.0,45.0,1815.0,11.0,245.0,15.0,1904.0,0.0,0.0,644.0,2421.0,67.0,0.0,0.0,5.94,Define,Define Score is low (1.24/10) because the annotations lack semantic meaning.; Connection Score is low (2.73/10) because the entities have loose connections.,This ontology has mixed quality (average 5.94/10). The weakest dimension is Define (1.24/10).,1777.0,0.9790633608815427,340.0,0.18732782369146006,0.7398211230249966,0.09018719550294986,0.508718523823123,0.7680627400654901,20.0,cuda,,0.3415977961432507,0.10093663911845704,0.13903900294363156,620.0,251.0,851.0,590.0,31.0,3.3878260869565215,10.0,10.0,575.0,1948.0,16.0,0.0,0.445,0.001,0.171,0.002,0.003,0.162,0.005,0.008,0.005,0.963,0.034,0.121,1815.0,0.10.0,core4-1.0,982.1,1416.0,1679.5,1686.8,bert-base-uncased,False,cuda,128.0,2.12.0.dev20260330+cu128,5.4.0,7.6.0,0.023,1.109,1679.5,scored
bioportal,ACVD_ONTOLOGY,Atherosclerotic Cerebrovascular Disease Ontology,4,ok,,2026-09-23T02:20:55+00:00,public,False,,False,,Neurological_Disorder,,ONTOLOGY,OWL,2.0,2023-06-08T00:00:00.000+00:00,2024-08-18T01:32:39.000-07:00,,ERROR_RDF;UPLOADED,alpha,"The ontology describes the related aspects of atherosclerotic cerebrovascular disease, and provides a clear set of cross-lingual concepts and terms with an explicit hierarchical structure, helping scientific researchers to quickly retrieve relevant medical literature, assisting data scientists to efficiently identify relevant contents in electronic health records, and providing a clear domain framework for academic reference. The current ontology included 10 top-level classes, respectively clinical manifestation, comorbidity, complication, diagnosis, model of atherosclerotic cerebrovascular disease, pathogenesis, prevention, rehabilitation, risk factor, and treatment. Totally, there are 1715 concepts in the 11-level ontology, covering 4588 Chinese terms, 6617 English terms, and 972 definitions.",,,[],,en;zh,,,hetong,1719.0,0.0,1.0,10.0,93.0,5.0,81.0,4.0,1719.0,https://bioportal.bioontology.org/ontologies/ACVD_ONTOLOGY,ok,rdf:latest,200.0,https://data.bioontology.org/ontologies/ACVD_ONTOLOGY/download,C:\owl4_run\downloads\ACVD_ONTOLOGY\4\ACVD_ONTOLOGY_4_rdf.xrdf,C:\owl4_run\downloads\ACVD_ONTOLOGY\4\ACVD_ONTOLOGY_4_rdf.xrdf,2026065.0,2026065.0,def38082c696e85dc8219882ddce9ceb87a79116be52064e173c1d0788c09f03,application/octet-stream,owlapi.xrdf,xml,,,1.0,2026-09-23T04:11:33+00:00,2026-09-23T04:11:33+00:00,0.945,,"[{""variant"": ""rdf:submission"", ""url"": ""https://data.bioontology.org/ontologies/ACVD_ONTOLOGY/submissions/4/download"", ""params"": {""download_format"": ""rdf""}, ""status"": 404, ""error"": null, ""body"": ""{\""errors\"":[\""Download file is not readable: owlapi.xrdf\""],\""status\"":404}""}, {""variant"": ""rdf:latest"", ""url"": ""https://data.bioontology.org/ontologies/ACVD_ONTOLOGY/download"", ""params"": {""download_format"": ""rdf""}, ""status"": 200, ""error"": null, ""bytes"": 2026065, ""sniffed"": ""xml""}]",20260922-212036-f0644b,done,1.0,2026-09-23T06:10:23+00:00,2026-09-23T06:10:24+00:00,1.181,,,,,9.99,0.0,0.0,10.0,4.9975000000000005,C:\owl4_run\results\ACVD_ONTOLOGY\4\result.json,C:\owl4_run\results\ACVD_ONTOLOGY\4\entities.csv.gz,1694.3,120.0,20260922-212036-f0644b,http://www.ustb.edu.cn/thesauri/tocr/v1/data#,filehash:def38082c696e85dc8219882ddce9ceb,xml,xml,1.0,21112.0,1737.0,16.0,1720.0,1719.0,0.0,1720.0,16.0,1.0,0.0,1719.0,0.0,0.0,0.0,1921.0,0.0,0.0,0.0,5.0,Define,Define Score is low (0.00/10) because the annotations lack semantic meaning.; Connection Score is low (0.00/10) because the entities have loose connections.,"This ontology scores low overall (average 5.00/10). Several dimensions need work, starting with Define (0.00/10).",1719.0,0.9994186046511628,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,5.055555555555555,10.0,10.0,378.0,1911.0,0.0,0.0,0.788,0.002,0.062,0.002,0.006,0.003,0.001,0.006,0.006,1.043,,,1720.0,0.10.0,core4-1.0,450.7,504.0,1690.3,1698.9,bert-base-uncased,False,cuda,128.0,2.12.0.dev20260330+cu128,5.4.0,7.6.0,0.017,1.181,1694.3,scored
bioportal,AD-CDO,Alzheimer's Disease Common Data Element Ontology for Clinical Trials,2,ok,,2026-09-23T02:20:55+00:00,public,False,,False,,Biomedical_Resources;Neurologic_Disease;Vocabularies,,ONTOLOGY,OWL,,2026-05-21T00:00:00.000+00:00,2026-05-21T00:00:00.000+00:00,2026-05-21T00:00:00.000+00:00,RDF_LABELS;ANNOTATOR;DIFF;OBSOLETE;METRICS;RDF;UPLOADED;INDEXED_PROPERTIES;INDEXED,beta,"The Alzheimer’s Disease Common Data Element Ontology for Clinical Trials (AD-CDO) is a semantically enriched, lightweight ontology designed to represent and standardize key eligibility criteria concepts in Alzheimer’s disease (AD) clinical trials. It bridges the gap between broad biomedical ontologies and the task-specific needs of trial modeling. AD-CDO was constructed by extracting high-frequency concepts from over 1,500 AD interventional trials registered on ClinicalTrials.gov. To balance coverage with manageability, the ontology utilizes the Jenks Natural Breaks method to identify the most representative concepts. The key feature of AD-CDO is its extensive mapping to standardized biomedical vocabularies to support data integration and phenotyping.",,,[],,,,,Zenan Sun,291.0,0.0,0.0,4.0,28.0,4.0,31.0,2.0,291.0,https://bioportal.bioontology.org/ontologies/AD-CDO,ok,rdf:submission,200.0,https://data.bioontology.org/ontologies/AD-CDO/submissions/2/download,C:\owl4_run\downloads\AD-CDO\2\AD-CDO_2_rdf.xrdf,C:\owl4_run\downloads\AD-CDO\2\AD-CDO_2_rdf.xrdf,189423.0,189423.0,4aacdc9c978ea122d71d573d3ec0d28bfcf39a4ef609a5d66c7ffa40b4758e61,application/octet-stream,owlapi.xrdf,xml,,,1.0,2026-09-23T04:08:20+00:00,2026-09-23T04:08:20+00:00,0.211,,"[{""variant"": ""rdf:submission"", ""url"": ""https://data.bioontology.org/ontologies/AD-CDO/submissions/2/download"", ""params"": {""download_format"": ""rdf""}, ""status"": 200, ""error"": null, ""bytes"": 189423, ""sniffed"": ""xml""}]",20260922-212036-f0644b,done,1.0,2026-09-23T06:05:39+00:00,2026-09-23T06:05:39+00:00,0.3,,,,,9.97,0.0,0.19,10.0,5.04,C:\owl4_run\results\AD-CDO\2\result.json,C:\owl4_run\results\AD-CDO\2\entities.csv.gz,0.0,120.0,20260922-212036-f0644b,http://www.semanticweb.org/AD-CDE,filehash:4aacdc9c978ea122d71d573d3ec0d28b,xml,xml,1.0,1427.0,318.0,14.0,292.0,291.0,0.0,292.0,11.0,0.0,0.0,296.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,5.04,Define,Define Score is low (0.00/10) because the annotations lack semantic meaning.; Connection Score is low (0.19/10) because the entities have loose connections.,This ontology has mixed quality (average 5.04/10). The weakest dimension is Define (0.00/10).,291.0,0.9965753424657534,0.0,,,,,,,,,0.023972602739726026,0.004794520547945205,0.00849866676101555,7.0,2.0,10.0,0.0,5.0,4.12,10.0,10.0,75.0,309.0,0.0,0.0,0.049,0.001,0.004,0.0,0.001,0.0,0.0,0.001,0.001,0.182,,,292.0,0.10.0,core4-1.0,450.7,504.0,1638.7,1640.3,bert-base-uncased,False,cuda,128.0,2.12.0.dev20260330+cu128,5.4.0,7.6.0,0.006,0.3,0.0,scored
bioportal,AD-DROP,Alzheimer Disease Relevance Ontology by Process,1,ok,,2026-09-23T02:20:56+00:00,public,False,,False,,Biomedical_Resources,,ONTOLOGY,OWL,alpha,2020-11-18T00:00:00.000+00:00,2020-11-18T08:26:38.000-08:00,,RDF_LABELS;ANNOTATOR;OBSOLETE;METRICS;RDF;UPLOADED;INDEXED_PROPERTIES;INDEXED,alpha,"Alzheimer Disease Relevance Ontology by Process (AD-DROP) aimed at classifying Disease Relevant Process according to their specificity, frequency and pathogenic intensity properties toward AD",,,[],,,,,Henry Vincent,25.0,63.0,5.0,2.0,7.0,4.0,0.0,0.0,20.0,https://bioportal.bioontology.org/ontologies/AD-DROP,ok,rdf:submission,200.0,https://data.bioontology.org/ontologies/AD-DROP/submissions/1/download,C:\owl4_run\downloads\AD-DROP\1\AD-DROP_1_rdf.xrdf,C:\owl4_run\downloads\AD-DROP\1\AD-DROP_1_rdf.xrdf,133543.0,133543.0,b8dea611eae3a5eefa5e2f763ac210c2b70b071dd5c058e136d838d8a47f5d66,application/octet-stream,owlapi.xrdf,xml,,,1.0,2026-09-23T04:04:49+00:00,2026-09-23T04:04:50+00:00,0.552,,"[{""variant"": ""rdf:submission"", ""url"": ""https://data.bioontology.org/ontologies/AD-DROP/submissions/1/download"", ""params"": {""download_format"": ""rdf""}, ""status"": 200, ""error"": null, ""bytes"": 133543, ""sniffed"": ""xml""}]",20260922-212036-f0644b,done,1.0,2026-09-23T06:05:12+00:00,2026-09-23T06:05:12+00:00,0.316,,,,,9.89,0.4,2.64,8.0,5.2325,C:\owl4_run\results\AD-DROP\1\result.json,C:\owl4_run\results\AD-DROP\1\entities.csv.gz,0.0,120.0,20260922-212036-f0644b,http://www.semanticweb.org/AD-DROP,filehash:b8dea611eae3a5eefa5e2f763ac210c2,xml,xml,1.0,997.0,273.0,21.0,26.0,25.0,62.0,88.0,1.0,1.0,4.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,5.23,Define,Define Score is low (0.40/10) because the annotations lack semantic meaning.; Connection Score is low (2.64/10) because the entities have loose connections.,This ontology has mixed quality (average 5.23/10). The weakest dimension is Define (0.40/10).,87.0,0.9886363636363636,5.0,0.056818181818181816,0.8184776067733764,0.02080928076354042,0.5152965856060534,0.8361979126323389,0.0,cuda,,0.3409090909090909,0.06818181818181822,0.11703629299092501,30.0,11.0,49.0,0.0,3.0,4.6,6.0,10.0,5.0,23.0,0.0,0.0,0.036,0.001,0.003,0.0,0.0,0.018,0.0,0.0,0.001,0.189,0.009,0.008,88.0,0.10.0,core4-1.0,469.0,506.0,1635.7,1636.8,bert-base-uncased,False,cuda,128.0,2.12.0.dev20260330+cu128,5.4.0,7.6.0,0.006,0.316,0.0,scored
bioportal,ADALAB,AdaLab ontology,10,ok,,2026-09-23T02:20:56+00:00,public,,,False,,Biological_Process,,ONTOLOGY,OWL,0.9.2,2017-06-28T18:00:05.000-07:00,2017-06-28T18:00:05.000-07:00,,RDF_LABELS;ANNOTATOR;DIFF;OBSOLETE;METRICS;RDF;UPLOADED;INDEXED_PROPERTIES;INDEXED,alpha,AdaLab ontology,,,[],,,,https://bitbucket.org/jgrzebyta/adalab-ontologies/raw/master/AdaLab/AdaLab.owl,Jacek Grzebyta,460.0,3.0,76.0,3.0,39.0,3.0,39.0,1.0,58.0,https://bioportal.bioontology.org/ontologies/ADALAB,ok,rdf:submission,200.0,https://data.bioontology.org/ontologies/ADALAB/submissions/10/download,C:\owl4_run\downloads\ADALAB\10\ADALAB_10_rdf.xrdf,C:\owl4_run\downloads\ADALAB\10\ADALAB_10_rdf.xrdf,602109.0,602109.0,46b55267d3c310bbc7e8294f8fe656f5d67bb1453c5ec36a17acb111547c3291,application/octet-stream,owlapi.xrdf,xml,,,1.0,2026-09-23T04:09:08+00:00,2026-09-23T04:09:09+00:00,0.349,,"[{""variant"": ""rdf:submission"", ""url"": ""https://data.bioontology.org/ontologies/ADALAB/submissions/10/download"", ""params"": {""download_format"": ""rdf""}, ""status"": 200, ""error"": null, ""bytes"": 602109, ""sniffed"": ""xml""}]",20260922-212036-f0644b,done,1.0,2026-09-23T06:07:22+00:00,2026-09-23T06:07:23+00:00,0.681,,,,,9.98,5.68,0.26,10.0,6.48,C:\owl4_run\results\ADALAB\10\result.json,C:\owl4_run\results\ADALAB\10\entities.csv.gz,0.0,120.0,20260922-212036-f0644b,http://rdf.adalab-project.org/ontology/adalab/,filehash:46b55267d3c310bbc7e8294f8fe656f5,xml,xml,1.0,5071.0,731.0,60.0,461.0,460.0,2.0,463.0,70.0,69.0,7.0,464.0,0.0,0.0,33.0,495.0,17.0,0.0,0.0,6.48,Connection,Connection Score is low (0.26/10) because the entities have loose connections.,This ontology has mixed quality (average 6.48/10). The weakest dimension is Connection (0.26/10).,462.0,0.9978401727861771,402.0,0.8682505399568035,0.7699880511013429,0.09255920002060739,0.5096547162435643,0.7500714757661053,6.0,cuda,,0.032397408207343416,0.008639308855291579,0.014499454554196517,15.0,71.0,20.0,12.0,16.0,3.4726027397260273,10.0,10.0,146.0,507.0,0.0,0.0,0.171,0.001,0.014,0.001,0.002,0.211,0.001,0.002,0.002,0.542,0.059,0.146,463.0,0.10.0,core4-1.0,983.1,1420.0,1668.7,1670.8,bert-base-uncased,False,cuda,128.0,2.12.0.dev20260330+cu128,5.4.0,7.6.0,0.013,0.681,0.0,scored
